Age,Turnover,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
27.0,Yes,Travel_Frequently,340.0,Support,42.0,5,Other,1,6249.0,2,Male,135,4.0,5,Developer,2.0,Married,32180.0,257440.0,5.0,Y,Yes,12.0,4.0,3.0,80,1,21.0,3.0,1,1.0,1.0,1.0,1
60.0,Yes,Non-Travel,1184.0,Support,17.0,2,Life Sciences,1,7407.0,1,Female,89,4.0,1,Research Director,4.0,Divorced,19629.0,451467.0,3.0,Y,No,9.0,4.0,1.0,80,1,3.0,1.0,2,3.0,3.0,2.0,2
44.0,No,Travel_Rarely,688.0,Research & Development,41.0,5,Other,1,5535.0,3,Female,37,3.0,5,Sales Representative,1.0,Divorced,43774.0,481514.0,3.0,Y,No,22.0,1.0,3.0,80,4,31.0,4.0,4,27.0,6.0,17.0,18
54.0,No,Non-Travel,902.0,Human Resources,14.0,1,Marketing,1,5544.0,4,Female,72,4.0,3,Research Scientist,2.0,Married,42554.0,936188.0,1.0,Y,No,9.0,2.0,4.0,80,1,17.0,1.0,3,8.0,1.0,1.0,6
43.0,No,Travel_Rarely,495.0,Research & Development,44.0,2,Other,1,7318.0,1,Male,177,2.0,3,Sales Representative,1.0,Married,15515.0,356845.0,5.0,Y,Yes,49.0,4.0,1.0,80,4,34.0,2.0,4,4.0,2.0,1.0,3
47.0,Yes,Travel_Frequently,1034.0,Hardware,18.0,5,Medical,1,8461.0,1,Female,152,2.0,5,Research Scientist,2.0,Single,26618.0,612214.0,2.0,Y,Yes,44.0,1.0,2.0,80,4,22.0,4.0,2,3.0,3.0,3.0,2
42.0,No,Non-Travel,959.0,Support,9.0,2,Medical,1,3316.0,2,Male,59,1.0,1,Research Scientist,1.0,Married,10631.0,170096.0,4.0,Y,Yes,38.0,1.0,2.0,80,1,18.0,2.0,2,6.0,4.0,1.0,4
41.0,Yes,Non-Travel,814.0,Support,12.0,5,Life Sciences,1,348.0,1,Female,167,3.0,2,Research Scientist,4.0,Married,15965.0,447020.0,5.0,Y,No,39.0,1.0,1.0,80,2,31.0,6.0,2,30.0,3.0,17.0,9
42.0,Yes,Non-Travel,1354.0,Software,29.0,3,Human Resources,1,8664.0,2,Male,198,2.0,2,Sales Representative,2.0,Single,33850.0,270800.0,5.0,Y,No,20.0,2.0,2.0,80,4,19.0,5.0,2,16.0,1.0,4.0,7
27.0,No,Non-Travel,249.0,Support,45.0,3,Technical Degree,1,8330.0,4,Male,194,2.0,1,Sales Executive,2.0,Divorced,26174.0,575828.0,6.0,Y,Yes,35.0,3.0,3.0,80,4,30.0,2.0,4,17.0,9.0,11.0,7
57.0,No,Travel_Rarely,1021.0,Sales,5.0,3,Technical Degree,1,6470.0,2,Female,196,3.0,1,Research Director,3.0,Divorced,38169.0,114507.0,3.0,Y,No,19.0,4.0,3.0,80,4,19.0,6.0,4,1.0,1.0,1.0,1
46.0,No,Travel_Rarely,1481.0,Hardware,21.0,1,Human Resources,1,3114.0,1,Male,111,2.0,3,Research Director,2.0,Single,18397.0,349543.0,4.0,Y,No,27.0,2.0,4.0,80,2,38.0,1.0,2,6.0,3.0,5.0,4
42.0,Yes,Travel_Frequently,1157.0,Software,22.0,2,Life Sciences,1,634.0,1,Male,160,2.0,2,Human Resources,2.0,Married,33096.0,529536.0,5.0,Y,Yes,1.0,4.0,3.0,80,3,15.0,3.0,2,11.0,1.0,2.0,4
23.0,Yes,Non-Travel,643.0,Sales,23.0,5,Medical,1,7026.0,4,Male,140,2.0,3,Manager,4.0,Single,21432.0,600096.0,6.0,Y,No,2.0,2.0,3.0,80,2,28.0,2.0,2,23.0,2.0,11.0,19
49.0,No,Travel_Rarely,1449.0,Support,30.0,2,Medical,1,5268.0,1,Female,181,4.0,1,Sales Executive,1.0,Divorced,4897.0,58764.0,2.0,Y,Yes,23.0,3.0,3.0,80,3,31.0,2.0,3,23.0,15.0,17.0,23
27.0,No,Travel_Rarely,143.0,Human Resources,2.0,5,Medical,1,9038.0,2,Male,42,1.0,4,Sales Representative,1.0,Divorced,16811.0,134488.0,7.0,Y,No,30.0,1.0,4.0,80,2,19.0,5.0,2,18.0,1.0,9.0,17
60.0,No,Travel_Frequently,1431.0,Research & Development,30.0,5,Life Sciences,1,4181.0,2,Female,36,1.0,4,Manufacturing Director,3.0,Single,24511.0,245110.0,6.0,Y,Yes,19.0,3.0,2.0,80,2,20.0,3.0,4,18.0,7.0,12.0,7
28.0,Yes,Travel_Rarely,633.0,Sales,23.0,4,Human Resources,1,5915.0,4,Female,162,1.0,4,Manager,1.0,Divorced,8023.0,104299.0,6.0,Y,Yes,8.0,1.0,3.0,80,3,29.0,6.0,3,29.0,18.5,6.0,4
60.0,Yes,Travel_Rarely,1183.0,Research & Development,40.0,5,Other,1,6611.0,3,Female,56,4.0,4,Sales Representative,4.0,Single,34270.0,102810.0,4.0,Y,Yes,5.0,2.0,2.0,80,3,21.0,2.0,4,2.0,1.0,1.0,2
19.0,No,Travel_Rarely,186.0,Hardware,48.0,3,Human Resources,1,4839.0,3,Male,107,3.0,1,Manufacturing Director,2.0,Single,46303.0,277818.0,4.0,Y,No,16.0,2.0,3.0,80,3,16.0,5.0,4,15.0,4.0,13.0,8
55.0,Yes,Non-Travel,1020.0,Support,7.0,3,Marketing,1,4597.0,4,Female,30,3.0,5,Sales Representative,3.0,Divorced,24573.0,344022.0,8.0,Y,No,9.0,1.0,4.0,80,3,34.0,4.0,2,16.0,1.0,8.0,7
41.0,Yes,Travel_Frequently,289.0,Support,38.0,2,Other,1,7187.0,2,Male,141,1.0,2,Healthcare Representative,2.0,Single,24980.0,624500.0,7.0,Y,No,46.0,3.0,1.0,80,1,26.0,6.0,3,3.0,2.0,3.0,3
47.0,Yes,Non-Travel,594.0,Support,33.0,4,Other,1,2165.0,3,Male,149,4.0,3,Healthcare Representative,3.0,Divorced,32037.0,256296.0,7.0,Y,Yes,6.0,4.0,3.0,80,1,40.0,1.0,3,20.0,14.0,4.0,8
46.0,No,Travel_Rarely,1141.0,Sales,35.0,1,Medical,1,3125.0,1,Female,79,1.0,5,Laboratory Technician,3.0,Divorced,33497.0,636443.0,3.0,Y,No,6.0,4.0,3.0,80,2,13.0,5.0,1,7.0,3.0,6.0,1
39.0,Yes,Travel_Rarely,984.0,Research & Development,39.0,4,Marketing,1,8155.0,1,Female,72,2.0,2,Human Resources,3.0,Divorced,14745.0,221175.0,0.0,Y,Yes,0.0,4.0,2.0,80,3,6.0,5.0,4,6.0,5.0,2.0,6
20.0,Yes,Travel_Frequently,1390.0,Human Resources,14.0,2,Other,1,1772.0,1,Male,196,4.0,3,Manager,3.0,Married,11998.0,263956.0,4.0,Y,No,27.0,3.0,1.0,80,2,20.0,4.0,3,9.0,8.0,8.0,5
21.0,No,Non-Travel,147.0,Research & Development,12.0,2,Other,1,4179.0,1,Male,93,1.0,3,Research Scientist,4.0,Married,36067.0,180335.0,6.0,Y,No,31.0,2.0,3.0,80,4,21.0,1.0,2,1.0,1.0,1.0,1
35.0,Yes,Non-Travel,1344.0,Human Resources,36.0,5,Medical,1,8423.0,2,Male,57,2.0,1,Sales Representative,1.0,Single,44407.0,1287803.0,2.0,Y,No,19.0,2.0,1.0,80,3,31.0,3.0,1,5.0,1.0,5.0,1
25.0,Yes,Non-Travel,1419.0,Research & Development,12.0,3,Medical,1,8118.0,3,Female,192,1.0,1,Healthcare Representative,2.0,Single,10383.0,249192.0,1.0,Y,Yes,44.0,4.0,3.0,80,3,26.0,5.0,3,12.0,8.0,9.0,8
24.0,No,Travel_Frequently,1271.0,Support,8.0,4,Marketing,1,8030.0,2,Female,172,2.0,5,Manager,2.0,Married,35636.0,1033444.0,2.0,Y,Yes,46.0,3.0,4.0,80,4,9.0,4.0,1,4.0,2.0,1.0,2
23.0,Yes,Travel_Frequently,521.0,Sales,49.0,5,Medical,1,1365.0,4,Female,142,2.0,5,Developer,4.0,Single,44682.0,1313547.125,1.0,Y,No,12.0,3.0,2.0,80,3,30.0,6.0,1,7.0,1.0,3.0,4
41.0,Yes,Travel_Rarely,1333.0,Research & Development,32.0,3,Human Resources,1,9367.0,4,Female,157,4.0,1,Sales Representative,2.0,Married,2324.0,67396.0,6.0,Y,No,39.0,2.0,4.0,80,4,2.0,6.0,1,2.0,2.0,1.0,1
32.0,Yes,Travel_Frequently,1408.0,Research & Development,35.0,2,Other,1,5314.0,2,Male,167,2.0,3,Developer,1.0,Married,15408.0,184896.0,8.0,Y,No,7.0,1.0,1.0,80,1,14.0,2.0,2,11.0,7.0,6.0,9
53.0,No,Non-Travel,289.0,Sales,46.0,5,Life Sciences,1,571.0,1,Female,157,1.0,4,Research Director,2.0,Divorced,5742.0,11484.0,3.0,Y,No,26.0,3.0,2.0,80,1,7.0,6.0,1,6.0,5.0,4.0,6
51.0,Yes,Travel_Frequently,865.0,Software,13.0,4,Medical,1,5876.0,3,Male,175,1.0,3,Laboratory Technician,4.0,Single,22000.0,132000.0,4.0,Y,No,3.0,1.0,4.0,80,4,3.0,5.0,1,1.0,1.0,1.0,1
43.0,Yes,Non-Travel,689.0,Software,16.0,2,Marketing,1,6488.0,4,Female,141,1.0,1,Healthcare Representative,1.0,Single,24341.0,535502.0,5.0,Y,No,32.0,1.0,2.0,80,4,1.0,1.0,3,1.0,1.0,1.0,1
57.0,Yes,Travel_Rarely,615.0,Hardware,19.0,3,Medical,1,2382.0,3,Female,188,3.0,5,Sales Executive,3.0,Divorced,11887.0,71322.0,0.0,Y,Yes,37.0,3.0,1.0,80,3,24.0,6.0,3,12.0,2.0,2.0,5
53.0,No,Non-Travel,914.0,Hardware,4.0,1,Marketing,1,5857.0,2,Male,138,4.0,2,Manager,2.0,Divorced,6066.0,54594.0,3.0,Y,Yes,26.0,1.0,2.0,80,1,30.0,6.0,1,17.0,9.0,8.0,1
18.0,No,Travel_Frequently,1082.0,Hardware,19.0,5,Human Resources,1,5212.0,1,Male,140,1.0,3,Healthcare Representative,4.0,Divorced,40413.0,525369.0,2.0,Y,Yes,22.0,2.0,4.0,80,4,1.0,4.0,4,1.0,1.0,1.0,1
26.0,Yes,Travel_Frequently,907.0,Hardware,37.0,5,Human Resources,1,7586.0,4,Female,118,4.0,4,Healthcare Representative,3.0,Single,13574.0,257906.0,0.0,Y,Yes,42.0,4.0,4.0,80,3,10.0,3.0,1,1.0,1.0,1.0,1
18.0,No,Travel_Rarely,1018.0,Hardware,7.0,5,Marketing,1,8913.0,3,Male,153,2.0,3,Manufacturing Director,4.0,Single,29795.0,446925.0,0.0,Y,Yes,31.0,3.0,3.0,80,3,18.0,1.0,2,4.0,2.0,4.0,2
54.0,Yes,Travel_Frequently,175.0,Sales,11.0,4,Marketing,1,2776.0,3,Female,89,3.0,2,Laboratory Technician,2.0,Single,21160.0,571320.0,1.0,Y,No,1.0,1.0,2.0,80,2,27.0,3.0,4,11.0,10.0,6.0,10
42.0,Yes,Non-Travel,552.0,Human Resources,22.0,1,Medical,1,2508.0,2,Male,117,2.0,5,Human Resources,1.0,Single,37734.0,188670.0,2.0,Y,No,36.0,1.0,1.0,80,1,33.0,6.0,3,4.0,4.0,3.0,3
24.0,Yes,Non-Travel,1198.0,Sales,25.0,5,Medical,1,5752.0,4,Male,97,2.0,3,Laboratory Technician,1.0,Single,33967.0,883142.0,8.0,Y,Yes,7.0,4.0,4.0,80,2,28.0,4.0,4,19.0,8.0,9.0,3
51.0,No,Travel_Rarely,552.0,Research & Development,17.0,4,Marketing,1,5236.0,1,Male,128,1.0,2,Research Scientist,1.0,Single,16131.0,225834.0,8.0,Y,Yes,41.0,4.0,3.0,80,1,17.0,5.0,1,17.0,6.0,11.0,4
30.0,Yes,Travel_Frequently,662.0,Research & Development,10.0,1,Life Sciences,1,1933.0,4,Male,50,3.0,1,Human Resources,3.0,Married,19776.0,237312.0,5.0,Y,No,32.0,3.0,2.0,80,1,15.0,1.0,4,10.0,3.0,4.0,8
35.0,Yes,Non-Travel,319.0,Support,50.0,2,Technical Degree,1,4011.0,1,Female,192,1.0,3,Sales Representative,1.0,Single,10269.0,51345.0,0.0,Y,Yes,26.0,2.0,2.0,80,4,9.0,4.0,1,9.0,6.0,2.0,6
26.0,No,Non-Travel,1406.0,Research & Development,23.0,3,Technical Degree,1,4169.0,4,Male,72,1.0,4,Research Director,1.0,Married,6226.0,99616.0,4.0,Y,Yes,26.0,1.0,1.0,80,1,26.0,5.0,2,19.0,16.0,8.0,13
22.0,Yes,Travel_Frequently,1418.0,Research & Development,44.0,3,Life Sciences,1,2350.0,3,Male,37,4.0,4,Manufacturing Director,1.0,Married,10812.0,216240.0,4.0,Y,Yes,30.0,4.0,1.0,80,4,40.0,3.0,1,17.0,6.0,7.0,17
21.0,No,Travel_Frequently,1127.0,Hardware,20.0,3,Technical Degree,1,5700.0,2,Female,48,3.0,1,Healthcare Representative,3.0,Divorced,42530.0,680480.0,7.0,Y,No,4.0,1.0,2.0,80,2,37.0,5.0,2,19.0,10.0,14.0,1
53.0,No,Travel_Rarely,619.0,Support,14.0,1,Other,1,6030.0,4,Male,141,4.0,5,Healthcare Representative,3.0,Divorced,38611.0,694998.0,8.0,Y,No,23.0,2.0,3.0,80,3,27.0,1.0,1,13.0,3.0,11.0,7
26.0,Yes,Travel_Rarely,1463.0,Support,26.0,3,Technical Degree,1,4058.0,4,Female,71,3.0,5,Laboratory Technician,3.0,Married,42501.0,765018.0,3.0,Y,No,1.0,3.0,2.0,80,1,12.0,1.0,2,10.0,6.0,6.0,10
59.0,No,Travel_Rarely,673.0,Human Resources,45.0,2,Technical Degree,1,8928.0,4,Male,152,4.0,3,Manager,1.0,Married,38746.0,658682.0,3.0,Y,No,21.0,1.0,4.0,80,2,20.0,2.0,1,11.0,10.0,4.0,11
51.0,Yes,Travel_Rarely,896.0,Sales,13.0,1,Technical Degree,1,2349.0,2,Female,163,2.0,2,Healthcare Representative,2.0,Married,30712.0,522104.0,6.0,Y,No,41.0,3.0,1.0,80,1,2.0,1.0,4,2.0,1.0,2.0,2
41.0,No,Non-Travel,339.0,Support,34.0,2,Technical Degree,1,5978.0,2,Female,129,1.0,3,Manager,3.0,Single,21771.0,609588.0,2.0,Y,No,42.0,3.0,3.0,80,3,36.0,5.0,4,7.0,7.0,2.0,5
58.0,Yes,Non-Travel,1086.0,Software,8.0,1,Medical,1,3343.0,4,Female,120,4.0,2,Research Director,3.0,Single,31503.0,630060.0,7.0,Y,No,14.0,3.0,2.0,80,1,22.0,3.0,2,20.0,6.0,3.0,19
24.0,No,Travel_Frequently,1276.0,Support,10.0,2,Medical,1,8480.0,4,Female,78,1.0,5,Manager,3.0,Married,15166.0,121328.0,4.0,Y,No,13.0,4.0,3.0,80,1,39.0,3.0,3,33.0,17.0,17.0,31
38.0,No,Non-Travel,780.0,Hardware,29.0,1,Medical,1,1169.0,1,Female,92,2.0,4,Research Director,3.0,Single,33829.0,947212.0,6.0,Y,Yes,9.0,4.0,1.0,80,3,12.0,2.0,2,8.0,7.0,7.0,7
39.0,Yes,Travel_Rarely,1120.0,Support,36.0,4,Life Sciences,1,5021.0,4,Male,198,4.0,4,Research Director,3.0,Divorced,30201.0,362412.0,6.0,Y,No,28.0,1.0,2.0,80,3,32.0,3.0,1,21.0,1.0,4.0,12
36.0,Yes,Travel_Rarely,959.0,Support,37.0,1,Technical Degree,1,4213.0,4,Male,174,4.0,4,Manager,1.0,Married,18433.0,239629.0,1.0,Y,No,29.0,4.0,2.0,80,3,31.0,1.0,3,19.0,9.0,9.0,15
53.0,No,Non-Travel,155.0,Support,9.0,4,Medical,1,7894.0,4,Male,34,2.0,3,Developer,1.0,Divorced,14764.0,44292.0,5.0,Y,Yes,22.0,3.0,1.0,80,2,6.0,1.0,3,6.0,2.0,1.0,1
50.0,No,Non-Travel,690.0,Software,28.0,2,Human Resources,1,460.0,3,Female,196,1.0,3,Manager,2.0,Married,8834.0,8834.0,2.0,Y,No,20.0,1.0,3.0,80,4,22.0,5.0,2,6.0,5.0,5.0,6
23.0,No,Non-Travel,1327.0,Software,17.0,2,Life Sciences,1,6297.0,2,Male,192,3.0,5,Developer,2.0,Divorced,37612.0,827464.0,6.0,Y,Yes,9.0,1.0,4.0,80,4,26.0,2.0,1,13.0,2.0,11.0,10
55.0,No,Non-Travel,663.0,Software,12.0,5,Medical,1,9351.0,4,Female,128,4.0,2,Developer,3.0,Married,41313.0,495756.0,2.0,Y,No,13.0,3.0,1.0,80,4,14.0,4.0,4,13.0,11.0,5.0,1
60.0,No,Non-Travel,605.0,Sales,1.0,5,Other,1,2097.0,3,Female,134,2.0,1,Manager,4.0,Divorced,37782.0,566730.0,4.0,Y,No,2.0,4.0,1.0,80,1,30.0,6.0,2,21.0,13.0,14.0,20
50.0,Yes,Travel_Rarely,324.0,Software,5.0,4,Other,1,3318.0,4,Male,115,1.0,1,Sales Representative,4.0,Married,40526.0,324208.0,0.0,Y,Yes,22.0,2.0,2.0,80,3,38.0,1.0,2,35.5,18.5,17.0,27
33.0,No,Travel_Frequently,494.0,Research & Development,24.0,2,Marketing,1,3323.0,3,Male,173,2.0,4,Developer,1.0,Single,39787.0,716166.0,0.0,Y,No,25.0,3.0,1.0,80,2,32.0,2.0,3,14.0,3.0,10.0,2
26.0,Yes,Travel_Rarely,856.0,Sales,15.0,1,Other,1,3559.0,3,Male,159,2.0,3,Sales Executive,1.0,Divorced,40786.0,978864.0,8.0,Y,Yes,35.0,4.0,4.0,80,3,4.0,3.0,3,2.0,2.0,2.0,1
23.0,Yes,Travel_Frequently,585.0,Software,6.0,4,Life Sciences,1,840.0,3,Female,102,4.0,4,Manager,1.0,Divorced,14472.0,115776.0,0.0,Y,Yes,47.0,4.0,3.0,80,4,30.0,3.0,3,7.0,4.0,4.0,1
40.0,Yes,Non-Travel,992.0,Research & Development,48.0,3,Marketing,1,5916.0,1,Female,57,4.0,2,Sales Representative,1.0,Divorced,45282.0,543384.0,4.0,Y,No,11.0,4.0,4.0,80,2,6.0,4.0,3,1.0,1.0,1.0,1
54.0,Yes,Travel_Frequently,1453.0,Sales,19.0,5,Technical Degree,1,3501.0,4,Male,149,4.0,3,Research Director,2.0,Single,2832.0,11328.0,2.0,Y,No,31.0,1.0,4.0,80,1,24.0,1.0,1,15.0,10.0,11.0,15
52.0,No,Travel_Rarely,895.0,Human Resources,50.0,5,Other,1,9918.0,2,Male,115,1.0,5,Manager,1.0,Married,25391.0,609384.0,1.0,Y,No,16.0,3.0,1.0,80,2,5.0,4.0,3,1.0,1.0,1.0,1
56.0,No,Non-Travel,306.0,Hardware,11.0,2,Marketing,1,9275.0,4,Female,43,4.0,3,Healthcare Representative,2.0,Married,46737.0,981477.0,1.0,Y,Yes,41.0,2.0,3.0,80,2,16.0,3.0,2,3.0,1.0,2.0,1
47.0,Yes,Travel_Rarely,501.0,Human Resources,47.0,4,Technical Degree,1,6605.0,3,Male,190,1.0,5,Manager,3.0,Divorced,24964.0,224676.0,3.0,Y,Yes,26.0,1.0,3.0,80,4,27.0,2.0,1,1.0,1.0,1.0,1
59.0,Yes,Travel_Frequently,597.0,Support,50.0,4,Medical,1,5538.0,4,Male,93,2.0,4,Research Director,1.0,Married,16168.0,291024.0,6.0,Y,Yes,27.0,4.0,2.0,80,1,26.0,2.0,4,2.0,2.0,2.0,1
26.0,Yes,Non-Travel,291.0,Human Resources,17.0,2,Other,1,2530.0,2,Female,135,3.0,3,Research Director,3.0,Divorced,6818.0,177268.0,7.0,Y,No,10.0,4.0,4.0,80,4,37.0,4.0,4,13.0,4.0,8.0,5
31.0,Yes,Non-Travel,1004.0,Software,28.0,5,Other,1,1582.0,2,Female,49,4.0,3,Healthcare Representative,4.0,Married,50981.0,1019620.0,1.0,Y,Yes,6.0,3.0,3.0,80,3,37.0,4.0,4,14.0,5.0,9.0,5
36.0,Yes,Travel_Frequently,1320.0,Research & Development,36.0,2,Technical Degree,1,1202.0,2,Female,173,3.0,2,Research Director,3.0,Single,48132.0,144396.0,8.0,Y,No,1.0,1.0,2.0,80,3,12.0,1.0,4,9.0,6.0,3.0,1
42.0,No,Travel_Rarely,1363.0,Software,7.0,5,Other,1,5408.0,2,Male,165,2.0,2,Healthcare Representative,3.0,Married,30654.0,490464.0,1.0,Y,No,5.0,3.0,1.0,80,3,31.0,2.0,3,6.0,4.0,1.0,5
39.0,No,Travel_Frequently,416.0,Human Resources,3.0,3,Technical Degree,1,901.0,2,Female,103,1.0,2,Healthcare Representative,4.0,Divorced,1813.0,50764.0,2.0,Y,Yes,43.0,4.0,1.0,80,3,28.0,3.0,1,19.0,17.0,8.0,5
25.0,Yes,Non-Travel,1252.0,Support,23.0,4,Human Resources,1,4565.0,4,Male,192,3.0,4,Sales Executive,2.0,Single,46130.0,599690.0,2.0,Y,No,2.0,3.0,2.0,80,2,26.0,4.0,3,5.0,3.0,4.0,5
38.0,No,Travel_Rarely,835.0,Research & Development,24.0,4,Marketing,1,7394.0,3,Male,67,1.0,4,Sales Executive,2.0,Divorced,24290.0,655830.0,4.0,Y,Yes,3.0,2.0,3.0,80,2,30.0,5.0,3,19.0,1.0,9.0,3
54.0,No,Travel_Rarely,324.0,Human Resources,9.0,1,Human Resources,1,347.0,4,Male,60,3.0,3,Developer,4.0,Married,39162.0,861564.0,2.0,Y,Yes,23.0,4.0,3.0,80,3,1.0,6.0,4,1.0,1.0,1.0,1
54.0,No,Travel_Rarely,1204.0,Software,43.0,4,Human Resources,1,1894.0,2,Male,111,2.0,3,Manager,3.0,Single,35629.0,356290.0,4.0,Y,No,2.0,4.0,3.0,80,3,20.0,4.0,2,13.0,12.0,9.0,11
34.0,No,Non-Travel,255.0,Support,14.0,5,Life Sciences,1,5985.0,1,Male,42,2.0,3,Manager,2.0,Married,1328.0,17264.0,5.0,Y,Yes,28.0,4.0,2.0,80,1,18.0,3.0,4,5.0,1.0,5.0,1
29.0,Yes,Non-Travel,590.0,Sales,49.0,3,Other,1,7632.0,3,Female,154,4.0,3,Human Resources,2.0,Married,6444.0,57996.0,7.0,Y,No,46.0,1.0,3.0,80,4,29.0,2.0,4,10.0,5.0,4.0,1
55.0,No,Non-Travel,1364.0,Hardware,26.0,5,Other,1,7841.0,4,Female,80,2.0,2,Human Resources,1.0,Single,2618.0,36652.0,0.0,Y,Yes,29.0,3.0,3.0,80,3,6.0,6.0,1,1.0,1.0,1.0,1
55.0,No,Non-Travel,417.0,Research & Development,47.0,1,Marketing,1,5552.0,2,Female,161,2.0,4,Human Resources,2.0,Divorced,19523.0,312368.0,1.0,Y,No,45.0,2.0,2.0,80,3,28.0,2.0,4,20.0,8.0,15.0,17
32.0,Yes,Travel_Frequently,1454.0,Hardware,9.0,4,Medical,1,1679.0,1,Male,94,2.0,5,Sales Executive,3.0,Divorced,8264.0,190072.0,3.0,Y,No,27.0,1.0,4.0,80,3,39.0,3.0,2,31.0,3.0,4.0,22
39.0,Yes,Travel_Rarely,846.0,Support,24.0,1,Medical,1,936.0,1,Male,48,3.0,5,Laboratory Technician,3.0,Divorced,39760.0,238560.0,0.0,Y,Yes,14.0,4.0,1.0,80,2,3.0,3.0,3,1.0,1.0,1.0,1
46.0,Yes,Travel_Frequently,581.0,Sales,39.0,4,Marketing,1,474.0,1,Male,79,4.0,5,Developer,3.0,Married,37421.0,411631.0,6.0,Y,Yes,8.0,1.0,4.0,80,2,20.0,1.0,2,10.0,1.0,9.0,9
27.0,Yes,Non-Travel,116.0,Hardware,46.0,4,Other,1,7035.0,1,Male,57,3.0,1,Human Resources,3.0,Single,48194.0,915686.0,2.0,Y,Yes,11.0,2.0,4.0,80,1,7.0,3.0,1,4.0,1.0,1.0,1
18.0,No,Travel_Frequently,226.0,Hardware,50.0,5,Medical,1,6664.0,3,Male,48,3.0,1,Manager,2.0,Single,37578.0,751560.0,5.0,Y,Yes,13.0,1.0,3.0,80,1,39.0,4.0,2,7.0,6.0,2.0,5
23.0,Yes,Non-Travel,1125.0,Software,22.0,5,Medical,1,9940.0,1,Female,149,4.0,1,Sales Executive,4.0,Married,42121.0,884541.0,6.0,Y,Yes,40.0,2.0,3.0,80,3,34.0,6.0,4,17.0,14.0,6.0,15
22.0,No,Travel_Frequently,1006.0,Human Resources,16.0,2,Other,1,5821.0,4,Male,140,1.0,3,Human Resources,3.0,Married,42218.0,337744.0,4.0,Y,No,32.0,4.0,4.0,80,2,24.0,1.0,2,2.0,2.0,1.0,2
18.0,No,Non-Travel,491.0,Human Resources,34.0,2,Technical Degree,1,4973.0,3,Female,189,4.0,3,Healthcare Representative,1.0,Single,43963.0,131889.0,1.0,Y,Yes,13.0,3.0,3.0,80,4,14.0,3.0,2,12.0,11.0,4.0,11
54.0,No,Non-Travel,1244.0,Human Resources,8.0,3,Human Resources,1,4081.0,2,Male,85,2.0,1,Human Resources,4.0,Married,37008.0,296064.0,1.0,Y,Yes,21.0,4.0,4.0,80,4,38.0,2.0,1,15.0,14.0,4.0,5
24.0,No,Non-Travel,724.0,Support,48.0,3,Marketing,1,8974.0,4,Female,86,1.0,4,Healthcare Representative,1.0,Divorced,17261.0,138088.0,6.0,Y,No,26.0,1.0,1.0,80,1,19.0,3.0,2,1.0,1.0,1.0,1
54.0,No,Travel_Rarely,634.0,Research & Development,1.0,1,Other,1,2552.0,2,Female,36,3.0,4,Human Resources,1.0,Divorced,12742.0,38226.0,4.0,Y,Yes,33.0,1.0,1.0,80,3,17.0,4.0,2,15.0,1.0,9.0,2
19.0,No,Non-Travel,399.0,Hardware,27.0,4,Medical,1,5328.0,4,Male,71,4.0,3,Sales Representative,2.0,Married,19671.0,393420.0,3.0,Y,Yes,8.0,4.0,2.0,80,4,40.0,1.0,3,26.0,18.5,16.0,2
30.0,No,Non-Travel,875.0,Research & Development,14.0,4,Human Resources,1,6547.0,4,Male,116,3.0,4,Laboratory Technician,4.0,Single,25694.0,25694.0,3.0,Y,Yes,12.0,3.0,3.0,80,2,28.0,2.0,1,7.0,5.0,6.0,5
38.0,No,Travel_Frequently,1471.0,Hardware,4.0,4,Medical,1,7218.0,3,Male,143,3.0,2,Human Resources,1.0,Divorced,25253.0,404048.0,3.0,Y,No,18.0,4.0,1.0,80,1,39.0,3.0,1,13.0,6.0,13.0,13
19.0,No,Travel_Rarely,709.0,Support,23.0,2,Life Sciences,1,9929.0,4,Female,126,1.0,1,Sales Representative,4.0,Married,26709.0,133545.0,0.0,Y,Yes,2.0,4.0,2.0,80,2,5.0,1.0,1,4.0,3.0,2.0,3
54.0,No,Travel_Rarely,724.0,Support,45.0,2,Marketing,1,3743.0,2,Male,144,2.0,2,Healthcare Representative,4.0,Divorced,7394.0,51758.0,7.0,Y,Yes,47.0,1.0,2.0,80,4,30.0,5.0,3,29.0,16.0,17.0,2
24.0,Yes,Non-Travel,215.0,Software,35.0,5,Technical Degree,1,5619.0,2,Male,198,2.0,1,Research Director,4.0,Married,11663.0,151619.0,5.0,Y,No,11.0,1.0,4.0,80,4,10.0,3.0,4,6.0,1.0,6.0,4
41.0,No,Travel_Frequently,1393.0,Support,37.0,3,Other,1,9619.0,1,Male,140,1.0,3,Research Scientist,3.0,Single,33046.0,165230.0,3.0,Y,Yes,20.0,3.0,3.0,80,2,36.0,2.0,3,5.0,2.0,4.0,4
